1439216,1063424,-547840,-1230848,-808464,-2326528,-1044992,-101904,-498192,385008,338944,157184,-676864,643056,1714672,90624,163840,-226816,1449984,1209344,805360,1735680,1274880,2502656,-572416,-1384960,-1814528,-1953296,-1445904,-138768,1191408,2220016,2150400,889840,1709040,1702896,1317376,1099776,-922624,53248,919536,-385024,-1440768,-1321984,134640,387568,576000,295936,1713152,1610224,2674160,2476032,3066352,2743296,2475008,931328,479744,2490352,1397232,1867264,1688560,-83456,1316864,1324016,-779264,493552,-732688,406016,1145856,-135184
45056,-751616,286720,1695728,2491888,1354752,1776640,1892864,1757184,2062832,591344,-471040,-449536,605184,699888,-1226768,-1060352,-575504,2221568,1920000,1406960,221680,117760,294912,2524672,2275840,1616896,-144912,-757248,-22544,-1810432,-2031616,777728,1596928,324096,-1116160,-824320,-419840,-224256,1107968,1334272,817664,560640,-907776,-247824,-795152,-1117696,-574464,136192,-118288,115184,617984,583168,460272,-694800,-453632,-1101840,-230928,701440,586752,-677904,-281104,-417808,-59408,-2218512,-2765840,-2809856,-2886672,-3884032,-2308096
-1939472,-615424,-1435648,-1600528,51200,1003504,890368,-396816,-89088,-907792,-448512,-2378240,-79360,1194496,1095680,2204160,1334272,793072,630272,-263184,1248256,926192,999920,1121792,314352,-42000,-488976,431616,460800,1887728,1814528,829424,1520,-629264,-147472,1303552,1467376,1314288,1231344,-932880,-109056,90112,-638464,671728,906240,2586624,2465264,2498032,1736704,1509872,450032,2089968,1977856,355328,-1131520,-516624,-315920,-520720,297472,344064,172544,-552976,-182288,748528,1870848,233456,745984,1076224,961024,989696
329200,1823728,-361472,-1056272,-1283600,-1964544,-2439184,-1884688,-2002944,-1094160,-1057280,-1339408,-1188352,-2319872,-2321920,-3065344,-1572352,-1533968,-2665984,-1290240,-956416,-44048,2036208,1448960,140784,495600,106496,207344,-12800,246784,-60416,-785920,-878096,-1474576,48112,443904,1527808,684544,954352,279024,2118128,932864,-64528,1658864,1829872,1635328,1409008,1745408,971264,243712,-1814528,-552976,1110512,-174096,-1013264,-1563648,-1228816,-475648,-1319936,-384528,-1120768,-447488,441328,305648,282624,-1124880,566256,-272384,-186368,-723968
442880,625152,-1115648,-723968,710640,933360,1382912,1524736,1143792,-717312,-698384,47104,444416,-570896,-435728,571376,1068032,943616,160768,-415760,382960,824816,1530368,1958384,211440,-120336,297472,-902672,-434176,40960,-1087488,-166400,459760,-866816,-2035216,-1714688,-2270224,-1943552,-1632768,-375296,471024,125424,-469008,-116240,1134064,1404928,1781232,2193392,1158656,1730048,738288,603120,665088,2153968,159744,366064,390144,-71168,-832512,1829360,2247680,3402736,4401648,4393456,3513328,1544688,1758704,855024,1364464,-113152
-100368,-146432,-1667072,-725504,-1540624,-467984,-863744,-1810432,-1604624,58880,-1037840,-652800,19456,-2601488,-3121680,-1887760,-1790992,-1138704,448512,-90640,-707584,-130560,-178688,1404912,2098672,604144,-658448,102896,273920,11760,891888,894464,422912,745968,1739248,1867264,1972224,2302448,1417712,-57360,1326576,2101760,2020848,1848304,1018880,-33296,884224,1380864,-1607184,-1514000,-747008,-1395712,-838144,1452544,809456,344048,632304,-460288,-1050640,-953872,-1762816,-1331728,-597520,-957456,-76304,-140816,166400,-567296,170496,752128
392176,356352,1088512,-292368,-1110528,-130576,711168,494080,247280,-1170448,-906256,-273936,1735152,65008,594944,1133568,775680,100336,231424,-624128,346112,1212400,2942464,2854912,1244672,-228352,-279056,-1594384,-2308112,-1899024,-988176,-1721344,226816,-1042432,-223744,-226816,2220032,316928,-608256,-823808,-84480,-42496,404992,-359440,-847360,-1197056,-164368,817136,632320,87024,-46080,433648,-961536,-42000,-91152,-1253904,-1187328,-423952,330224,1135088,836592,-168960,-199184,-85504,-609808,-589840,375808,-12288,-84496,859136
1089024,1202160,1931760,1882096,2234368,1298928,1671168,607216,1930736,1272304,38400,157168,-1120784,458752,434672,244720,-17920,1125360,1251840,2320880,2210288,1388032,785392,-271376,1775088,1376752,1645568,601072,560112,69632,403968,-44032,715248,172032,-104464,-347648,-454144,-714768,-1801232,-1278464,-901648,262144,424432,1681904,1131504,432128,1057264,-529408,131568,528368,-139280,-1010176,526320,1057264,892400,1829376,415216,418288,797696,1441776,-453648,-1958912,-1059840,-753168,258048,-148496,390128,-140304,-577040,579072
274928,-522768,282096,679408,1302528,165376,-1631248,-1855488,491520,36848,-108032,649728,-939008,-1580032,-1372672,-1937424,328176,555008,406016,-902160,-910336,-1092112,-671744,-587280,-501264,-89088,-870928,-2242048,-834560,-2422800,-652304,300016,1050096,2061312,784896,917504,906224,519680,1895424,2018304,766976,-168464,-304128,1029632,-307728,-829968,-506384,-771600,-1027088,-2542096,-996864,967680,-1384464,-1233920,-436240,273904,214016,742400,1697776,1791472,876544,-384000,-1114128,-1859584,-1507344,-1115136,-1113104,-933376,-437776,-170000
-633360,-504832,-304144,-480784,-759824,496,10736,1080320,2042864,2865648,3123696,3535360,2213360,385536,1525232,437760,1095680,-473104,-572928,-856592,267248,-134144,-1477120,-1072144,-948240,-1020928,-1539072,-1861136,-1108480,-1195008,-599056,-444416,1090032,153584,-1272832,-1107456,137712,-1047552,-1900032,-1014784,-1653264,-2013696,-2246144,-1070096,-1081360,-429056,712704,-1765392,-1408528,-728576,-629264,-940544,-688144,-921616,-654352,-802832,-449024,-762368,-286208,-354816,-196624,-1480208,-1452544,-1174544,87024,793600,502272,-90640,-1174032,-1112592
-746512,-1199104,-941056,-480784,-287248,-1558032,-1295888,-1438720,-1849360,423936,1464816,1465856,642032,2904064,2528256,3402224,2614768,2886640,2513920,755184,1201136,-280080,-855056,-147456,278000,368624,2164736,3030528,3302912,1884656,446464,117248,-219136,1443840,2877952,3264512,1492976,2811888,2291200,2013168,315392,-858112,-1434112,552944,-977408,-1708560,-3208704,-3456512,-2913280,-2197008,-2001936,-2110976,-1819648,-1014784,327168,1874416,1283568,2754048,1932272,2268672,1783792,162304,246768,-149520,389632,589296,-1117184,-826368,190976,1778688
2237952,873472,488432,-210432,-1324048,-1499648,-1569792,-1472000,-395264,-2614272,-717312,-516624,-280576,-422912,-105488,531952,1876464,1774592,1876464,286208,475648,-222736,-870912,-981520,295408,308208,804864,1170928,276480,-87552,-1662976,-1483792,-1937408,-48128,-297472,671744,-870928,-1568256,-569360,-1206800,-290304,-26624,619504,673776,-139776,1417728,1105392,-625664,-2097664,-1717776,-1716224,-1444864,810992,1061376,-42512,788976,1214448,694768,197120,1016816,542704,1027072,2154992,2214912,1617408,53760,-1323536,-738304,-817680,-384512
127472,201728,332288,-147456,-1285120,-828432,-1582080,-510464,-222736,-985600,-1340928,273392,1248752,622576,680960,38912,532464,447472,-1266176,-1161728,-131088,923136,843760,960496,1478128,1033216,2646016,935408,394736,133616,0,-313856,322544,-23552,1074160,733680,186864,-276480,961024,1613296,1013248,1235952,666624,1189360,2710528,1189872,1131008,598512,796160,1071600,806384,-271888,-926736,-989696,223216,-1332224,-1852928,-1771520,-743936,-1287696,-669184,-217600,962048,664576,1109488,483312,431616,35824,-1756160,-122880
-691712,-2125840,-83456,-1162752,-670208,-1713168,-1617408,-2315776,340992,1069568,1036288,672768,-389648,-891904,-91664,-33296,734208,374784,-727568,-2702336,-876560,-693760,79344,-1329664,314864,-596992,-1436160,-1695760,-1349136,-720896,-2172928,-1546240,-657920,-179200,-729088,-290816,764912,2042864,1025520,2120704,1035264,2208240,2723840,1477632,1060848,-75264,208368,-267792,100848,502272,-209424,-119824,55792,-982544,-1366032,-733696,-431104,-929808,-1034256,-861712,273408,-215056,-450064,692224,-621584,112640,-458240,-65552,1113584,692720
266224,-532496,937984,1189360,-504336,1151984,668144,265712,-1020944,-162816,1162240,2996736,2720752,2599424,2341872,2679280,2229248,1361920,-1091072,-870416,-2094096,-2483216,-1389056,-2235904,-1102352,-667664,202736,50688,-942080,-1317888,-949760,51712,-505856,-433152,-1102336,-1783808,-1646608,-1094144,-864784,-446976,-848896,-1436688,-1744912,361968,-170000,-244736,119792,-289296,-1693696,-1229840,-1118720,-195072,404976,-434704,57856,287744,1286144,1123824,2035184,1337856,1015280,-563216,-740352,-207376,-79360,463872,-969728,641536,53248,-1823744
-1751552,-1341952,-1438736,-457728,-487952,-562704,-1566224,-1464848,-1343488,-772112,58864,809456,-227328,397312,525296,-121856,-172544,-1231360,-869888,-430096,-1329168,-359424,883712,-80384,40432,-478224,-117264,-460816,-5648,-5632,101360,-112128,74224,319488,-623616,-505872,-1152000,-1135632,435696,103424,-438784,-1013264,-856576,-1586176,1040384,758768,582128,1928192,2265600,1610224,858608,-571920,-702976,-156688,-187392,-54800,-501776,875520,2275840,977904,523776,1881072,-409600,601072,411648,449024,1640960,1751536,1207280,152064
1008,-1062928,-1309184,-1401856,-1112576,-1069568,-372240,-92176,2031088,139776,1371648,1149424,1125376,2289136,3132416,1027072,-295424,-88064,-457232,-95760,87040,401392,-310784,297984,-163344,-301584,616432,578560,503296,1494528,1671168,1234432,1572864,3021824,2556928,2543088,2726912,2679296,1922048,1878016,1426928,579056,-341008,116224,-398352,-401408,-471568,-899600,-1048592,-825344,224768,8688,-1093648,-204800,-96784,-1242624,-1507344,-1871360,-1935872,-418320,-618512,1324528,1417216,1465840,1409008,428544,-567808,53248,-391680,-394256
-376336,-1005056,-587792,-361488,532480,2447360,456688,-122368,-1848336,-1482240,-1531408,-859152,311280,-35840,44544,-416768,-717824,-301568,-1946112,-1363968,457216,188400,-504320,29696,-1285120,-451584,630272,794624,1526256,264192,302064,1037808,1018880,-387072,-682000,-1236496,-10256,1120752,789504,847872,1836032,-117760,-227856,-612880,-398352,953344,-72192,-591376,-273920,175616,-54272,-337408,-296464,515072,182272,664064,541696,1388032,924160,2250224,1205760,1073664,316912,864240,1433600,1926640,904704,-1114128,285696,390656
632816,1170928,-303120,1514496,733680,894960,2916864,3222512,492016,1778688,825856,1535472,1921024,1452032,1024000,2292720,575984,1391600,-414224,-153088,-166416,-1028624,-474640,-1242624,-1834000,307696,-2460688,-3902464,-3929616,-2414096,-1056784,218624,-169488,-1265152,-3059728,-3178512,-2729472,-2145808,-3340800,-1944064,-1259008,-248320,-599056,-1641984,-64016,1299440,54256,-193536,-1725440,-1589264,-319488,-1144848,671216,-125952,-464912,-1253904,-1358336,-2571776,-2350080,-585232,-926720,-770560,-1530368,-1982992,-673296,-257552,-1119760,257536,-19456,823808
900592,-689680,1732096,1278960,1712640,783856,644608,135664,330752,1200128,377840,561136,-235008,-945152,-1495552,-644608,-974352,1148416,876544,1420784,988160,842240,784896,-911376,-361488,-1140224,910320,1418240,1642992,567280,590320,1175536,1542656,1107440,1217536,866288,1962480,2533376,806912,603648,772096,-867328,-2129920,-1522176,90608,-162304,457712,614400,1533952,471024,-572432,134640,-114176,-687616,-877568,-652800,-905232,-808960,-572416,1165808,164848,-670720,450048,2077184,2787840,1223680,1309680,1196032,98800,-1380368
-2109440,-1571840,-1164304,-2593808,-2100736,-2921472,-1444880,-1400832,-231936,-398864,-1652752,-1158160,-1086480,-268800,-622080,-238608,219648,-913920,-602640,-1367552,163840,1328640,-280576,-542208,-220176,66560,158192,267264,385536,-874000,-165904,-571392,-1867264,176128,1586688,1567216,2191856,478720,694784,-640000,-488448,705024,673264,1309168,1187328,593408,693248,1227264,1645568,1771520,3395056,2103280,3253232,1860080,237040,-398864,280576,1771520,617968,-416256,340976,814592,-208384,-566800,-1192976,-973824,-346624,-1436160,-1101312,-1702928
-2036240,-1573888,-2172432,-541712,-513536,-180224,-1031680,-1301504,-1292816,-610816,-743952,-299008,92672,687600,790000,-162304,1100272,669168,1732592,863216,346624,624128,132080,-806400,558576,278528,-38928,1057792,218096,1249792,-379408,1279984,1832944,843760,403952,104448,134656,-375808,1148928,322048,173056,-950288,-542736,567792,108016,-331776,-172544,62464,236016,1000448,-200208,-788496,717808,458736,-1239568,-3019280,-3484688,-3880464,-3641360,-3244544,-3840528,-2123776,-1435648,-1730064,-1954816,526848,-34320,980976,1268720,1185776
2018288,1611248,1462784,1376752,1096704,1490928,1295344,805888,2070016,1952256,2539520,1186304,-194064,812544,307200,-1255424,-1655824,-901136,273408,-24064,281600,903152,333296,-1076240,52208,38400,1218544,-1773056,-781312,-816640,-1033744,319984,886784,-625680,-870912,-265744,1366016,2587648,1312752,1508336,1260016,-108560,324096,1751040,-45056,781824,-509440,127984,-262160,-785920,-693248,-784384,-1670656,-782864,-292368,1433072,670208,-130048,300528,-174080,469504,-281600,723968,975872,1749488,271872,553456,1809904,1502704,1655296
2104832,2247664,2188800,-110608,-765440,-762384,-1435648,-1921040,-1795600,230912,23536,-508432,-902672,-339968,-431632,-66560,71152,-1606144,63984,-43520,14320,556032,279536,-328720,-1883152,-874000,-996880,-1122304,-754176,-1644032,-2229248,-637456,-304656,253424,-503296,-54784,1125360,774640,979968,1008640,-352784,316912,-398336,371696,-999952,-1869328,-1775632,94704,-522768,435696,1643008,1667056,577008,272384,24048,-1414656,-1342992,-445952,95216,1186800,1373680,-362512,-268816,-623616,-434704,-969728,-641552,169456,2941936,2072576
1554432,1679856,-31760,-435200,-198144,295920,823808,2002928,1877504,2029552,1880560,1051136,-1106960,-1389072,-533504,-1534976,-461824,-575504,-339472,-1890816,-515088,23536,77808,-484368,-1041424,-1939456,-820752,-637456,626160,-617472,-219648,2580976,1921008,1366000,1691648,915952,-331776,-332800,-256528,1049584,299520,-861200,-995328,-878096,-139792,985600,-1363968,-1952256,-1948688,-1905664,-2213376,-2489360,-3100176,-4083216,-3245584,219648,663040,1792496,729600,1452016,1235952,-433152,-1081872,-1201152,-679424,-806912,-49680,-1277968,-728080,-877568
-1367040,-639488,-1334800,-1967632,-1093648,-846848,1006064,-13328,-829968,699904,1070064,1395696,900592,1390080,318976,649712,-358416,-1180688,-749056,-1105920,108544,-303104,1178096,1049088,895488,866288,2105840,3147248,2724864,1924592,1871872,1419248,1904128,2151936,2622448,1951216,2410480,1512432,2606576,1154560,1103872,980976,203760,921584,549376,-67088,-1439248,-1520656,-1680384,-2289152,-1566736,-685072,-422912,-1135632,852976,176624,4080,1546224,2474992,-18448,350720,-198656,-401920,-715280,-1438720,-615424,-823808,287232,240128,-311296
-445968,-1427456,-2113040,-2157056,-2476048,-2982400,-1607680,-2478592,-833552,-139792,1120256,1336832,996336,-19456,591344,1320432,1017840,1403904,2380272,3235824,1941488,1666032,2064384,-457232,-48144,-147472,-740880,-1441280,-2398736,-2177024,-2041344,-1027088,-739840,63472,713216,165888,-948240,-1009680,245760,-419856,-1957888,-327696,-324624,797696,1409024,1095664,1177584,303616,-588816,-1546752,-1472000,620544,1185776,2237936,2404336,620016,952304,2861056,2603504,1998832,1048064,522736,1409536,1181680,774128,-1208832,-3177984,-2597904,-1267712,-916480
-368640,-977936,-2668032,-3884048,-1870864,-1253392,-701456,-1166336,690160,478208,722944,234480,-1103376,608752,1327088,2074112,516608,2226160,2416640,3492864,3041264,2481664,1979904,2182128,-106496,-390160,-566272,-877584,-1322000,913904,723968,-432656,-62480,726016,455664,245760,-994304,-1490448,26096,-616976,-1014272,95728,365552,1735152,754160,1117168,309744,-1861136,-467968,-1077248,-1237504,-919056,480768,-155152,161264,471552,778752,791040,2130944,1681392,1183232,1108992,889328,761856,-460816,-559616,-14352,387584,-782848,-386560
-209920,-1547264,-149504,-331280,-1057808,-1763344,-1923088,-2198032,-1529360,-476688,-76816,1079280,892928,1427968,1536000,1429488,-253440,-1692688,-1008128,-2151440,-1603600,-1090560,-544272,-599552,-319488,-1134592,-1378320,-345616,-491008,15856,-1233424,-1694736,-929792,-1372688,-1063936,-1140224,-306704,-1314320,-2227200,-3217936,-3082240,-2013696,-2146832,-1201664,-376832,199152,1461248,-535040,503280,923136,958960,1019904,-163344,-1538576,-1527296,522224,-359440,-210448,910848,284672,1068528,979968,742912,443392,108032,701440,408064,376320,835584,1338368
1150976,1994240,2489344,2941952,2822128,1415680,565760,803824,1374208,2947072,2562048,1491440,-328208,-376832,-29200,-247296,-200208,-558080,919040,-495616,-617488,611312,709616,494592,-444416,-1187856,-786960,-33792,150000,62448,232944,-514576,-1063936,771568,-201744,166400,485360,-169984,-1105424,-1220624,-2552320,-1620480,-953856,180208,-2303504,-2168832,-540688,15360,55280,982528,1398272,2193904,797184,380912,60928,-376320,-1627648,-497680,-2153984,-1017360,1144320,1606128,1522688,1471472,645120,279024,-241664,250368,-483328,-260096
-289296,-462864,-661008,-1486352,-711680,40944,-133136,-189456,-247808,208368,-568320,-3072,203760,327152,-134160,984576,2362352,1025008,41968,462320,1720320,2150896,1161728,684544,1527792,1638912,1146368,1072112,1247728,-785424,-558592,-1131008,-1968640,-1751552,-535568,-689664,-2083856,-2073104,-1859584,-2452992,-562688,891376,776192,-17936,283632,98816,204288,1161712,-467456,-637968,307200,1736704,1646064,957424,745456,969200,960000,1155072,-681984,-519696,-1078288,-741888,-628224,-821760,378880,317440,156144,-249872,1522672,-397312
-1075216,-1758720,-2354176,-1221120,-194064,330224,737264,718832,-1073664,214528,-198672,-363008,626160,1284080,1114624,2691568,1931248,2087920,-8704,-412160,2550784,2759152,2356224,1271792,-589328,-296448,-36368,-1619968,-825872,-1014800,777216,-544784,-1572368,-640016,-557056,-1371648,-1132032,-2568720,-1753088,-764416,-401408,-2703360,-2848272,-1687040,-2704912,-3113984,-4056080,-2275344,-2481152,-2202128,-2209296,-769552,-71680,-894464,-1021952,-2371072,-942080,-2361344,-1267712,154608,3584,173056,540656,-256016,1176048,500720,1697264,1050608,666624,1455104
650752,750064,222704,-645136,-1375232,-1107968,-1511440,-203776,964096,3548144,2669552,2449392,2572288,3262976,3137536,2782704,3677168,4059136,3823088,1434608,-245776,279040,-958480,374256,1483248,-189440,685568,972288,525296,-625680,-742400,-804864,-686592,128496,376304,720368,933872,-253968,1137648,156656,-435728,-189456,-363536,155632,-191504,-615424,-1526784,-2106880,-1378320,-1550336,-2193424,-792080,-1262096,-209424,219120,132080,742400,839152,-302080,592896,327152,37360,532976,-440848,-3160080,-1790464,-1426944,-492560,-986624,-857104
-1160208,-717312,-24080,-1268224,-342544,-988672,-1018384,-1349136,-1424400,-230928,31744,910336,998896,1716224,1714688,2391552,1348096,822768,1243136,907776,3584000,3809776,3452416,1994736,1295856,1481712,1178096,1531888,1311216,1773568,518128,-350208,2102768,-429584,-1621504,-696336,-253952,1431040,856576,-414736,-2228752,-1619472,-547856,257008,-143376,717824,750080,-370704,-153600,-518656,-1452032,-1220112,-282128,817648,463360,-1023488,-1569280,-1034256,-2482704,-1258496,-227344,-3014656,230896,-222224,1167872,-179728,-1312256,-1302528,-1453056,-2286096
-2647568,-1672704,-845328,-748032,109056,344560,1392624,1100272,1283056,1926128,1282048,1753088,308720,523264,1566192,-303104,260080,1566192,1877504,988144,536560,-333328,-49152,41968,102912,-1376768,-1184272,-2478096,-1999888,-964112,-102400,-356368,-1589264,-1060880,-3264528,-3550736,-663568,-497664,637424,-526352,378352,632816,1805824,579072,-978448,-1075216,-925712,-803344,-2102800,-1605648,-1429520,-1923088,122368,-447488,1069568,1796608,1135104,1684464,627184,1008624,-582160,321520,147440,140288,-622096,-167424,327664,-221184,-1166864,-763408
