1480704,400880,207360,741360,1382896,2582000,2386416,2041344,2137088,268272,1869808,2670576,3676672,3159024,1854448,1736192,1400320,2548720,2362368,543216,672752,989168,2643456,2371056,1570816,2001408,2730496,3206144,3378672,2978288,2239488,1174512,1376256,750592,354816,-173568,-1584144,-988176,-676864,-459280,-552464,-680464,-748544,574448,-381440,169968,329712,-419344,353280,64496,2263024,874496,1066480,1110000,241136,1792512,1644016,1566704,1938928,1083904,2374640,2435568,2620912,1965552,1445872,1041392,1467392,1785840,756720,1326576
820208,188928,217088,1248768,2273776,1916400,2596864,1742832,1184752,1591296,2584576,2585088,2631152,2306048,1978368,2854912,1934832,1476592,590336,239616,2199552,2596352,2233840,3982832,4550640,2847744,1785840,2645488,3318256,2615280,1982960,931840,1329664,-705040,-209424,49648,1475072,1678832,965616,-82448,1666048,1868784,1818096,531952,303104,447472,-3584,900592,1843712,2036224,2141168,3539968,2332144,984064,-780304,880640,669184,-1142800,-467984,530432,542192,752640,112112,526336,449024,362992,188912,-34320,-947712,-1619456
144896,-1457152,-736768,286720,-676864,72704,1014272,749568,1263600,-491520,-133136,-48128,1580032,1548272,2017776,4071408,3361280,1266672,1383408,1499120,2290672,2589168,1810416,3201008,2382832,230896,358400,218608,950784,1009664,1820672,2901488,2642944,433648,-556560,-69632,267776,2940400,2268160,2518016,2713088,2923008,3237872,2600960,1011712,-307712,825840,776176,1162736,541696,908784,-398336,-2017280,-706064,550912,1378304,729088,-445440,-829968,314864,-615952,-1143824,-376320,-35856,924160,632320,-272384,-1067520,-1134096,-1077760
-854544,-274448,646640,1034752,2098160,1997312,372736,1008640,706544,471024,1042432,183296,-1780736,-1045008,-1005072,761856,658944,2343424,2231808,900608,1759216,1890288,2962416,3326464,3889136,3815920,2198528,1020416,727040,96768,37360,-1523728,-878608,-1302544,-29184,810496,1138672,1783296,1319408,668144,-894480,-345104,209920,262128,816128,436224,-58880,8704,333296,617984,-367104,-223744,-1271296,-1503248,-769040,-344576,-873984,468976,-929296,1009152,1988608,2962944,2598400,2072048,233984,732656,1590784,964592,278000,1689072
1084400,121856,137712,697328,1622016,1089536,2060272,1878528,3437568,2064896,1712624,494080,875008,1241072,1765888,2565632,3040768,2938352,2587120,2300928,3145200,2421232,1504240,275952,-421376,-597504,-91152,505840,124416,-949264,337904,302064,29184,-993792,-1873408,-2435600,-1523216,-830992,-170512,1493488,2028032,2188288,2250752,-60432,-362496,51200,761856,3012608,3635712,4070912,2383872,1843184,645632,809984,-587264,-2157568,-1624576,-1003536,79344,2729984,1991664,1106944,-325120,-436224,1210368,1324528,1017856,1391600,1314816,196608
138736,486400,599552,-347136,-37376,-271360,479232,-300544,-1648128,-535552,1050096,1856512,2453488,747504,-545280,-620560,417776,-260112,-1222160,-1161728,-989200,-418320,-1234432,-1594368,-854016,-530448,-1345024,340992,-963584,-1179136,1366512,1685504,1036784,985088,451056,370176,-390144,351744,687616,983040,-448000,-1440256,-903168,360960,-331776,-160272,-267792,947696,1424880,740352,-549392,438784,195072,474608,-139264,-251408,-423424,1855488,710656,1071104,1145840,1229312,-286208,-352256,918512,1054192,1683456,2217968,1684480,839152
1530864,245248,-1119760,-897536,-1489408,-1406976,-1317392,-1484800,-534544,1003008,1409520,187904,-1573376,-915968,-148496,1231344,888832,1191408,993264,808944,-181264,-1687040,-2938384,-1627136,-945680,-263696,1820656,1413632,112128,556544,1111024,1492992,1059840,1921024,1990656,1762288,359424,55296,530432,217584,791040,-295952,-151552,-775168,86512,390656,-1054224,-1756160,-224768,335360,1000432,621568,307696,-81424,-335360,-693264,-1462784,212464,-2022928,-829440,-1204240,-171008,1634800,2203136,1183232,1530864,2482160,2437104,409584,887280
-477200,526832,-705024,-1490432,-1882640,-1760256,-1996816,-833552,-1811968,-974864,484864,269808,295920,300016,576512,354288,212480,387072,708592,957952,2296304,2559488,1332224,557568,-578560,12288,-429584,-525840,35840,462336,-55824,-343552,-417296,-495632,-1181696,-829440,242688,307184,-299024,-108560,-42000,531440,577024,-467472,-661504,-1955328,-1441296,-932368,5616,-899072,-355328,924672,1189360,1414640,1557488,683008,699888,-485392,365056,1832960,376304,1029632,2136576,2647024,2504192,2413040,2745328,2194928,3061744,2239984
1766400,883184,613360,1527808,3868144,2601456,2212864,2696176,1459696,1164288,319984,1397744,485360,-1232896,-1393168,-1523200,-1897984,-2443776,-2093072,-632336,-456192,-674816,-2297360,-1099792,-1406992,-1843712,-1806864,-1606656,1008,1622016,901120,221680,-544784,205312,742912,820736,-313360,529920,492528,468992,880112,1395696,2035200,2323440,310272,-222736,-93184,272896,1004544,831984,1607152,450048,1226736,1214464,1643008,1459200,866816,-1359888,-1292800,-809984,-1474048,-990224,414208,619520,-601600,-482832,1957888,1681392,169456,-3584
-67600,-1746960,44528,-431632,-1376272,-277520,-1629200,-679424,255488,-59392,944128,1138176,22000,23024,838128,394736,178672,143872,-1383424,-76304,665584,1048576,945664,-426496,717824,538112,169456,-979968,-168448,-259072,20976,809968,1100800,1029120,741872,111104,1370112,2234864,1921536,1141248,-384016,-189968,-32768,-41472,249840,35824,-1214992,-1221632,-2513408,-2368512,-2348032,-3481104,-2206224,-796688,-775680,-577552,-877568,-1134080,-1892880,-2387968,-1495568,-1796608,-367632,-99840,343040,830960,904688,834032,1521664,1820656
2309120,1893872,1854976,2160624,1129968,462848,1632240,2089968,190448,97280,-426000,349168,1028608,178176,862704,514560,361472,805376,-456720,-645632,-1500160,-1796608,-634384,-1242112,-916480,-513536,619520,1683952,1212912,-377360,-1063440,103920,-1017856,-2147856,-2490384,-2062848,-1386000,-1013264,-221184,369664,-581136,-1644544,-1102352,-220176,2055664,1715200,1743872,1436656,-291344,-987664,-330240,26112,-658944,-415744,-2017808,-221200,-349200,428032,808448,-65024,1967600,1533440,1545216,1075200,-205824,574448,1579520,245760,268800,1238016
1437184,1011184,856560,378368,-1228816,-1227792,-1120272,-713728,-576528,31232,609792,1329648,-56832,-1124352,-459280,2044928,1347056,2013696,1559552,1896432,905200,314352,-204288,159216,-835088,-775696,-1570832,399856,303104,680960,2146816,2131456,1089536,1193472,1608704,292848,-1773056,1000960,-285184,-81936,401920,-11280,680960,-158736,-1468416,-929792,-466432,-419840,96768,360432,240624,983024,559600,773632,835072,18416,-780288,-442368,-468496,-1102336,-1321472,-1899536,-1404432,-1044992,-966160,-2167824,-468496,-571920,654336,2362880
2507264,1307136,2043904,1746432,1672704,890880,1121792,-106000,-2202128,-838144,685568,885232,544752,-718336,-566272,-1691664,-2170880,-2338304,-1557520,-25600,-500224,-1325072,-1840144,-2079232,-2673680,-1481216,294384,744432,41472,255984,-583184,-524288,-803328,-205840,-77840,559616,2286576,3810304,2616816,2343408,1652224,1477104,1520640,871920,840176,986112,807936,99840,-334336,-428048,-1793040,-1466896,-233984,287232,937984,2760704,3152368,2807280,3864576,3022832,787968,-296976,-1604608,-227856,403440,758784,1379328,1993216,1104896,-344064
-640000,-1165328,-1539584,-974352,-1946112,-2449920,-2162176,-2109952,-2296848,-2301456,-1776144,-1095696,-1205264,-1608720,-2050064,-985104,-47632,1346560,1199088,681984,119296,242688,211952,984576,677872,783856,-259600,-583680,-280592,1347056,-75792,-422928,350208,869376,2236416,2488320,1511920,1547248,1001456,3044848,2497008,1794560,1157632,1522672,1627136,2862064,2597872,2507760,1831408,1041408,760816,414208,1615344,347632,359424,-178688,-93184,-380928,-1741312,-2162704,-1755664,-389136,-516112,-586256,-211456,409072,-880144,-1517072,-1238528,169968
112128,1162224,422912,1498112,-123904,-1246720,-970240,-760336,578560,210944,842224,-1183744,-1996288,-2901008,-2571792,-3602944,-2976784,-1588240,-40448,-144400,-1980944,-1714192,408576,1475056,1742336,1117696,1169392,1299456,330224,-43520,-746512,272368,-552976,-51200,521712,-25088,-327680,-632832,-1086480,-612880,-262656,4096,564208,773632,427008,-1779200,-1219584,-866304,-869904,-607232,-1309184,1256432,2136048,123888,-563728,516608,1376240,2249728,1086976,1598448,1498112,1717248,1692144,1184768,1452032,584688,1952240,2950656,999936,1432560
207856,953840,639984,859136,1035248,535040,403456,622592,227840,74736,-1381904,-1854464,-2522640,-2060304,-1982480,-2445312,-2314256,-644096,-1223680,-1623056,-966672,-776192,-422416,-1392128,-1237520,443392,769008,2475520,706544,-456720,-11776,-1387536,-1820160,-2077696,-1009168,-1285136,-1396752,-467472,-22528,-1404432,-1427968,-673792,-449040,252416,1654272,1765360,1306096,737264,1729008,2247168,1021936,738288,2394112,1443840,735728,1360384,1270768,727536,608256,566272,-262160,1927680,1613808,823808,-1386496,-1117200,-1184768,-896528,-2325520,-2760192
-3121664,-2445840,-774160,-1275920,43008,233472,495616,560112,-270352,-965648,-989712,-1745424,-1148928,-1148944,-1054736,-1190912,-1284096,-2200592,-1546240,-580608,-513040,-325648,-1537536,-577040,-985088,-778752,-1735184,-2148352,-2439168,-2063360,-801792,-40960,1720832,1527296,1991664,977392,1394688,233984,-43024,-776192,546816,-21520,287744,943088,1925632,1474048,811520,199152,345072,1094128,1929200,1557488,2366464,2578432,1265136,253424,360448,-221696,-1392144,-589840,-146448,818176,-551952,171008,164352,1393648,-1012240,-1208336,726512,1819120
2599920,1451520,588272,-900608,713200,292864,-16384,-325632,-668672,-1448976,-1341968,-961536,-2292736,-2169344,-2885120,-2957840,-1426448,-411664,443888,698368,-348176,-957968,-365584,265712,1321472,379888,-464912,-1000464,-692240,1092080,2021888,2568704,3250688,2854896,2101232,1579520,-239616,406016,773616,378368,567280,45040,-209936,-1248256,-2046480,-534032,-1261056,-473616,-1075712,-1362960,-957968,-1375744,-568848,2227712,2365424,2233328,1552368,991232,872432,572416,569328,1782768,1475056,943616,579056,65008,125952,-532480,-41472,-734208
-816640,-665088,-845824,-999936,-1148944,-1234432,-1029632,-76304,1185792,1812992,2976240,2719216,2526704,1389040,1038320,967152,-362496,-659984,-735248,-496128,-1297936,-969216,-1290768,-1196560,-1187840,-1375760,-1710608,-1015824,-313344,-777744,113152,346112,652784,710128,694256,-207360,735232,681968,174080,629744,-622608,-1015312,-657920,-1084928,-2138128,-627712,381440,1430528,2276352,1369072,772592,-680976,-465920,-971264,308224,137200,-195600,-746000,-211472,423424,80880,731120,22528,-333840,-698368,-1497088,59392,-145936,-600064,-404992
-211984,-492032,71152,-841744,-1792528,-1474576,16880,252416,-514064,-309248,-584704,348160,1807360,990192,617456,1120752,36352,-850448,-26112,641520,717824,1148928,2248192,1452016,1160704,713200,1092096,414704,-4112,56304,157184,-463888,-838144,-554496,-570384,-431104,-932352,-217616,-244240,-642560,129536,1453552,482800,1479168,915456,367104,-453120,-686608,-444432,-561664,-645648,-887824,-346112,-422912,949248,1475056,1547264,449520,286192,1895408,2022384,2173424,1519600,722944,10224,-588288,424944,389120,1244656,-241152
369152,490992,272896,-824320,768512,188928,-1328128,-1084416,-363024,926192,814080,-368656,-1820672,-1191440,-1268736,-244240,-827904,-2683392,-1256464,-641024,-1584144,-1189904,213504,351728,-735248,-999424,1354752,652800,967168,-921104,294384,1545728,540672,-99840,-648704,-317456,-799248,-840720,-833536,-594448,-578048,-1550848,-1673232,-1771024,-328704,750064,763376,-134160,-252416,-614416,-535552,-692736,-304128,-699904,-957952,-706048,-46096,972800,-218640,-1193488,-4032000,-4123136,-3220480,-3536912,-3258384,-3391504,-3133440,-3296256,-1352720,-809984
-713232,1041408,1147376,373760,861184,-725008,-748544,-699904,189424,1534448,2044416,1637376,917504,2092528,1856496,1355776,1707008,2997760,2780656,684544,1398784,2601968,2708480,3042800,1190384,474112,-905744,594928,-17920,607232,-41488,-444432,-56848,-421904,-646656,-854016,-585728,-922128,-588288,-192528,-415232,-203264,-245760,-505872,-1177616,-994816,-882688,-1200144,-2585104,-2434048,-1286672,-2048,170496,1829360,2048512,804864,-203792,-232464,-12800,190976,1123312,538112,1496064,1988592,2548720,2188272,1645056,1110000,1367536,1995248
1440752,3150848,715760,1879024,322032,752624,792048,-46096,-1252352,-2832400,-338944,-158720,-1132048,455168,-171536,269808,-567312,-1301520,-1381904,-1220624,-2263056,-1889296,-2369024,-2113040,-836112,-426512,972288,1855488,2505216,4222960,4368880,2788352,1012224,775664,-797696,-1724416,-1678848,-1377280,-414720,-895504,-1279504,10240,-198672,-2183696,-562704,-204800,-577040,-806416,578544,109056,-1171984,-1820688,-1723392,-645136,99840,1867264,2498048,1280512,1220608,-726544,-373760,-888848,-1721856,-1160208,-1223184,-157200,644096,-75792,205808,706032
-226320,-732160,-1069056,-1391632,-1074704,60400,504832,205312,1629680,2097664,1590272,1227248,913904,1056752,1094640,-78864,96752,584704,2245120,1662960,488448,967664,496640,792064,691712,1140720,2614784,2250240,2294256,2188288,1387008,644080,552432,-2452480,-1336848,-734720,-1371152,463360,1034736,-777216,-312336,-193024,-1005072,-1400832,20992,534000,806384,-118800,928256,1001984,285696,146416,71168,-150016,650752,588272,545776,1829872,2580480,2498560,2233856,80384,1009664,1304048,1260032,-624128,-1098752,-1824256,-1043456,-1387536
-1264128,-1783808,-1694224,-1888768,214000,-622592,836080,1179632,-38912,-1717248,-1580032,-1768960,131072,-843280,-205824,126464,32768,-1312256,-339984,435200,611824,669680,1435648,875008,177648,-1187328,75248,-18432,-805904,-947712,-1186816,-1759248,-2696720,-3634192,-3818512,-2970128,-1183744,468464,2099200,1575936,566768,2183664,1974256,879616,1141248,552960,1709056,2049536,146432,813568,-177152,244208,1595392,1503728,841200,1952752,1222128,84480,868848,406016,231424,-702464,-3110912,-2967040,-2847232,-726528,1353712,1030144,647168,820736
398336,570880,160256,259056,-430096,2368496,1448432,758272,689664,68608,-606224,-1111552,-1260560,-666624,-764432,-1017360,-1470992,-619520,218096,46592,159216,663024,-536576,-25616,517616,775664,-468480,-1763840,-1090048,150528,106480,-158720,1395184,1327600,-382480,150528,447984,-956928,-1294864,-1404944,231936,1275888,1360384,2160624,1957888,935408,1012720,348672,-340496,-758784,-962576,-404480,-625680,600064,-229392,643584,1656816,872448,-144912,733696,2051584,979968,-705040,-599568,-152576,-1813504,-772608,-972304,-2553360,-1240064
-1388048,-1664000,-855056,-1144320,-216064,143856,150000,-371200,-723968,-1045504,61936,213504,-448016,-243712,-94208,-793616,-329216,-791552,-364544,1176576,2035184,1665536,2369024,1117680,-874000,-505360,87536,422912,35328,719856,-103440,-611328,-877072,-413184,-92672,56816,-142864,683008,2177536,1859072,-712192,1010160,319488,-690704,-415248,467968,805872,1362432,-750096,-776720,-1576976,-291840,-1726976,-1860608,-261632,-621568,-487440,-273920,-1291776,-933904,29680,702464,1674752,1905152,393216,-1192464,-863744,988672,1012208,307184
809968,559088,638448,1077744,-90640,154096,-866304,-35328,-835584,-2634752,-2222080,-1724928,-1320976,1176048,880128,1166848,1549312,1035248,1700848,2693120,3184112,2878448,1909232,2293248,1515008,1988608,1992688,420352,432112,-516608,-1121808,-1254400,-2543120,-2135040,-3621376,-3370000,-1560592,-474640,-59920,-1037824,-610816,970752,1167856,1162752,1176064,2559984,1711600,1528816,1527808,1707504,1323520,1645568,1602544,3072,143856,-484864,-579600,1196544,-498704,-598528,120304,227312,-663552,-890368,-3214336,-2428928,-2622464,-1253376,-1828864,-651264
-884736,-1824784,-1447936,-1453072,-1398800,-439312,1705456,1105408,1676288,3157504,2572288,1532400,1864176,107504,-19984,-1238528,-592384,275456,576512,1160192,1943552,1589744,966128,-438288,621552,191472,-132096,683504,624128,144880,781312,953344,1445376,547824,310768,132608,2483184,1258480,211456,1030128,1394688,532992,346608,192512,-1029136,-503296,127472,315392,424432,796144,-387600,-1571344,-2728976,-529920,305136,-1375744,-2234896,-271872,478704,-459264,3056,2247680,1988592,2380288,1040880,1175024,821744,-436240,780288,176112
-70144,-977920,-1305104,-236048,-52240,115712,325632,615936,-678400,-2574336,-1815552,-2475520,-1998336,-2394640,-1781760,-1872896,-81936,-1075712,-50176,1150448,44528,-426512,-1298448,-1749008,-715280,-550928,35312,-1817616,-2101264,-491536,783344,1742832,-338432,-228352,115184,-264192,-590352,-559104,-719888,178688,-621056,-609280,-114176,1166336,-718352,-785424,-2020368,-1446416,-1603088,-321536,1363968,1146880,425472,2084352,11264,-123392,541680,728560,-1038336,-1562112,-896016,-1155088,-1730576,-1411088,-885760,79360,-1583104,401392,1601520,854512
-1055232,-1768448,-1174544,-1087504,-198160,570368,752112,-211984,-571904,-1760768,-1745936,-217616,-527888,48128,1296368,406016,-5136,-43008,614384,717824,260080,954864,869872,971776,1009136,856048,-823824,-514048,-489984,-209408,2097136,1546224,679408,346608,711152,879600,-1315856,-743440,-229888,1120256,755712,2120176,996352,1063920,772080,451584,300032,-253456,-126480,155648,-380944,636912,1192944,1274352,-98304,817152,704512,1714160,1598448,1606144,-888336,-1727504,-1423888,-782864,1000432,119280,-1143824,-2383872,-1844224,-1232384
-2021888,-2012160,-1832464,-2102272,-155648,1551360,1536,-433152,1194992,-765968,30208,303104,-93184,-115712,757232,677872,844288,943616,1425392,2271216,1327104,824320,-1188352,53760,-874512,-1174016,-1824256,-1499136,-1678336,102912,2560,-712192,428528,-428544,-513536,-281616,-1871872,-1422336,-109584,-1008144,-587264,-218128,342016,-17936,1058304,136704,77824,840176,653312,259568,-1014784,-1607184,-1715728,-1235456,-1451536,-1320448,-422912,-1926672,-1607696,-267776,720384,502256,82416,561152,1939440,877568,312304,-22528,2073584,1517568
1523184,1077248,759296,784368,-331776,-282640,36352,-206336,990720,1276912,719872,-961552,-1788928,-1167872,-860176,880112,478208,315392,1186800,329200,440304,1328624,939504,429552,1636864,162288,-689168,431616,397808,832000,995312,986112,-99344,77808,791040,42480,-1134608,-1565696,-1081344,315888,278000,-1074688,-318480,827376,1514992,983552,-310288,-478224,753136,1097216,326144,1760752,-30208,-2125840,-1474048,-918528,-936464,-437776,-659968,-947200,-207360,-259072,-87552,919536,10752,434176,692208,-231952,-151568,-605696
-665104,-1299472,-1950224,88560,238080,838128,10752,367600,-458240,-708096,682480,242688,-373760,731136,688624,1268736,1724400,2626544,2095104,1676288,843248,1134080,688112,-1141248,-2246144,-2189824,-31744,1223168,1984512,2783728,2131456,2483712,1982464,2029056,-145408,-465408,-1178128,-1608208,-1401856,-2797584,-1631760,-1671696,-1053696,-1092608,-337920,-458768,-1045520,391664,539120,420848,215024,-1164800,-659984,-1710608,-2094096,-2984976,-3236368,-1772032,-2108944,-39424,2398192,2917360,2041344,1718272,2543600,1759232,1748464,1580528,2137584,3513344
3098096,2710000,2170864,606704,454656,-479760,-1856000,-1997824,-2148368,-3322896,-2483712,-185872,1200624,1317872,1434608,1319424,2278384,2488832,1334272,1371632,1055232,1274352,613872,-587280,-567296,16384,932352,974848,352752,38912,890864,-226816,-1466368,-1479680,1190400,1846784,883696,290800,1162224,1698816,326144,104432,79344,-1063936,-141328,-1059840,-2748928,-2445824,-811520,-515600,-1479168,-2200064,-1853952,-1200144,-396800,-38928,148992,972288,1077248,-381952,1184256,1149424,2031088,1493504,1802752,1875456,200688,-1419776,-1918464,-1089024
-418832,-724992,151024,664064,1368560,2195456,682496,-97280,1151472,164848,399856,1052672,1731072,1353728,1888768,977904,-955408,-1664016,-1563648,0,-258576,-52240,672240,468992,-34320,-650256,-437760,-568336,62448,319472,125952,-188416,-1506816,-667664,-1530896,-1448960,-1960448,-3518992,-1825808,-441856,-621056,-235520,89072,-321536,-505344,143360,248816,-122384,2375168,2659840,1755136,630768,312832,-756736,-61968,1069040,324592,676352,1382912,-93184,137728,-1468432,-703488,-533504,-1136128,-1246208,88048,1115120,357888,-1272336
-2155520,-1389584,-669696,258032,227328,-1773056,-2250752,-2929664,-228864,-876544,1580032,2594304,1248768,-421392,-606736,88560,-31232,-951824,-838160,145904,-352272,-354832,-318976,-836096,-1958912,-1443840,-1146384,-1268752,-786432,-330768,-844800,-2185216,-1347584,-537616,-1129488,-401936,-844800,-1080848,-75280,-1625600,-1191936,-1599488,-1472000,-650752,-871952,613872,903168,920560,783872,2129392,2873840,3748352,2651120,2059248,1518592,232448,537584,-527360,61424,1780720,790016,1324032,598512,385536,-653328,-711680,-1253392,96768,222192,195056
-844816,-1318416,-1005072,-23568,-751104,-331264,-204816,385008,-372736,-1536,1361904,1463296,1692144,1352704,1686000,462848,-1060352,16368,-354320,77296,562160,-4112,-997392,1041408,1201664,2275328,657408,1464816,1053168,-723456,1307136,696832,977408,507376,-811536,-765968,-616448,-573952,321520,1226224,1137648,1950208,1920512,1670144,2213888,871936,742400,873472,431088,1356272,1025536,719360,-180736,750576,57856,622080,77296,815616,172016,-801792,-233488,-244240,240640,-683008,-1956864,-842752,-1557504,-2948096,-952320,793600
-900624,-34816,-421888,-771072,785408,-524816,-382976,-1916432,-2135552,-131600,-514560,-701440,86528,247792,-925696,-2089488,-2693648,-3334656,-2656768,-2147344,-2296832,-1253904,-1936400,-2774544,-2308624,-1154064,-1549312,-1037328,-456704,1260032,710128,-272400,679936,568816,1048048,606720,1908208,1502192,2185712,1508864,431616,500224,1070576,-143888,1537024,1885696,2231296,2107904,2899968,2554352,1647088,1022976,841216,1643520,1784304,1269760,1459696,1917952,2318848,1887728,616944,451056,-66048,-614416,-990720,-400400,-815632,-358400,1390080,994288
1533936,1144816,2107392,1764848,453616,-1736208,-1710592,-1478144,-899072,-1377792,779264,859136,1821184,37360,428528,1242112,1797104,1780224,-607248,-154128,-878592,-574992,-331792,-1386512,-1220608,-91664,-50176,364544,69120,-835584,-283152,253424,-1444880,-244752,-218112,-452608,-510976,-88064,1037296,1333232,117232,-227328,83456,280064,-1356816,-1772560,-1182736,-1233936,-1734672,-2556944,-2369040,-354832,-529408,-656400,47600,1021936,1359856,261616,1101312,1400816,1867760,1588736,1042416,596976,1320960,-385552,-545296,35312,232960,-177680
