36848,131584,-207360,-1036800,-693760,-405504,646128,985072,334320,-231440,-1550848,-1795600,-2227712,-422416,-1311760,492544,482304,-2592272,-2410512,-1648640,-807936,-799744,134656,-324112,611328,2199040,2050544,110592,-193024,33792,492032,1617920,1668592,1768448,100336,-316416,1116656,-67088,-2174464,-869888,-648720,-1274896,-1868304,-2144256,-1310208,-1696768,-190464,-2370048,-3068432,-1982992,-1571344,-303616,-383504,-827408,-2680336,-2029584,-1973776,-2432512,-2062336,-688656,-1183248,-577040,-337424,-287248,-936960,650736,322032,-149008,393728,327680
1525248,1394672,2134000,2525680,2781696,2138096,2259952,1357296,1006592,1728496,3002864,1967616,398336,-328720,746480,748544,293872,1200640,-494608,-925200,-2726416,-3184144,-2939904,-2253840,-930320,-393216,689664,588288,677872,339968,564720,-204288,357888,1307120,1137136,842224,281600,767488,1981424,2466304,-329728,259056,169472,-512016,148464,-1680912,-661008,601584,-152064,608256,2201584,3228160,1106944,380928,29184,354288,-22544,1373168,1705984,2759168,798192,-174080,759296,502256,-48128,285696,89600,158208,-514576,-125952
175600,-47616,-274432,247296,828416,1355760,1602560,1000432,226304,-451088,-434176,-215552,-271872,373232,1106928,914928,1255920,77296,-285696,-1732608,-2322448,-2884112,-2894848,-2991104,-1746432,-661520,397296,135168,793584,1486832,-213008,-1178128,-852480,-1389072,-975376,-288768,-429072,-798208,-1138688,-1128960,-2785296,-461312,-291344,178688,-414208,-1243152,-1455616,-1296384,-998928,-269328,-1311760,113136,384000,1330160,-357376,-158736,1122800,1537024,-142864,-997376,-1488912,-509968,1367040,2288112,1903104,-919568,-864768,1556480,2012656,2511856
2718704,2296816,2811888,1310208,1801712,2795520,1181680,953328,-428032,-1938960,-1412112,-633344,-87568,10736,1291248,2697728,1293824,1315840,1957872,1890304,1622512,2040320,1596400,1270784,-412176,199168,674304,80384,-505872,1053680,-117264,1592816,665600,-1287696,-782336,-489488,-721424,38912,429056,-41488,1015792,1223168,502784,1461232,1126400,451072,-393744,-1007632,-1716736,-1165824,-1477136,-778240,-766976,-274432,-1232384,-2509840,-1998352,-3358208,-1921552,-2160656,-1789440,-1358352,-1213968,-1040384,76288,2749424,4511216,2578944,1695728,1486848
1303040,574448,265216,441328,1338880,1727488,980992,664560,390144,368640,1317888,74752,86512,-983552,-389136,1186304,626688,-606720,-416768,32768,874496,672240,103936,41456,-932368,-1931776,-1964560,-2295808,-2721792,-2310144,-1198592,-708096,-1159184,-149504,-202240,-716800,-1190912,1422336,580080,-305152,-597008,-246800,187888,-1167376,-547840,-1390096,-1246208,-418816,560112,886768,926192,1148928,1557504,1931776,418288,-1273344,-1056784,437744,-248832,158704,100352,-293392,-1765888,-2210816,-1030656,-2208272,-2383872,-2599936,-2932240,-1149456
-618512,549360,42496,-926736,-661504,-637440,1008128,1229296,1331712,301040,585728,-377872,377328,413184,-335376,1399808,1611248,1671152,2876928,1568752,1793520,1658368,878064,660992,324080,55792,-1211904,-670224,-1174016,-515072,225776,-1232896,-314896,-843776,-1158160,-1679872,-817664,339952,1171456,-757776,-121344,-61952,-400384,-1908736,-3584,-383504,-1167376,-903168,-573968,-208384,-2253824,-2371072,-1418768,-1503760,-629760,1422320,632304,928240,-762896,-775680,-589328,333296,665584,1210352,1304576,2213888,970240,856064,-897040,-393216
150528,-1518592,-2216976,-2444800,-946704,-146944,-859648,-1694224,-1049088,-939024,-852496,-733200,640496,2385392,2441712,2310640,2787840,1581040,869376,1347568,2079744,1905664,2744320,2033152,1673200,2003440,488944,-631296,-993280,-2066960,-870400,-1435136,-1079312,-1503248,-2743824,-2306560,-4255744,-1998336,-598528,924160,898048,1383408,1222128,827888,2180608,3393536,3082224,2484720,2266624,1421808,1346560,982528,823808,1229824,572912,-772112,-1599504,-1826304,-1823760,-859664,1642496,2769920,2996224,2235392,1550336,767472,868864,132080,773120,855024
775152,1482224,845824,936944,-524288,-80912,1166832,1301504,-131088,-756736,-1441296,-658432,-889856,-318976,45552,-826368,-1256960,-2014736,-924688,-1244160,-1016320,-885776,-97280,-1406464,-2140160,122352,2159600,808432,860144,1664496,1842672,1193472,870912,-209920,551936,1225712,514048,-812048,903664,1572864,1627648,412160,-23040,-265232,-316432,521728,-951824,-3225088,-2545664,-2835984,-1475600,-1808896,-1976320,-2288656,-1619456,-1563152,-1059344,-1330688,294896,544768,833520,-293376,-1793040,-1883664,-1479680,-369152,616960,1424880,1471984,972784
820720,2927600,757760,112624,-349712,-1200640,-1583616,-857616,-1381376,1133552,2039792,2225136,2441216,2244080,2532864,3117056,2018304,2516480,4042224,4320768,3835392,3008000,1998848,674288,-1103360,-526864,-924688,-1063952,-530448,-615424,-1389072,-1389072,-1485824,-1390080,-2600448,-3510800,-2125840,-2455568,-3292160,-3403792,-3772432,-2645008,-2118160,-2763776,-1216016,-1264128,-416768,-696320,87552,958960,1873408,1297904,546800,-624640,-1592336,-414720,-291856,-247296,282624,952320,1823216,-1198096,404464,477696,-457232,228864,413168,899072,71680,-265728
-362000,-1188368,-176656,-325136,1159152,472576,410608,343024,-504320,-677888,991728,78336,1958912,1580544,1711600,730608,187888,-909824,-461840,1084912,1984512,2048000,1623040,352752,-132608,-1812480,-1735184,-935440,41472,775152,1996800,2498048,1552896,-96768,1442288,1488896,2045952,1233920,1381376,2075632,870384,619008,771584,1113584,1185776,1802752,1482752,547328,-117248,-1113088,-1140752,-1563664,25088,224768,994288,2270208,2229744,933376,344048,-1025552,-1088528,-1865216,-1692688,-2084880,-916496,-1588752,-1425936,-838144,1351168,1662464
973824,989168,-390672,-740368,903152,724480,-320528,-158720,569856,281088,-113168,-327168,-875008,-239616,650240,1009648,364032,275440,-537088,679408,578032,229360,-107520,-433152,-44544,1372160,2039808,1400816,1999856,1019376,-186880,-1885184,-1662976,-36352,-442368,125424,1006576,565248,577024,262128,-892416,-894480,-880144,-1076240,272896,828912,243200,245744,-1055744,-992256,-460800,-1150480,-814592,-675840,-403472,-270848,-330752,-847376,-1755664,-2679312,-2020352,-1440784,-325648,-269312,-61952,524272,1044464,1199600,2383872,585200
1305584,3017712,2087408,3309040,1776128,1428464,14832,941040,1583600,-215056,-571904,-1452048,-951296,-1251344,-1634816,-2398224,-465408,-488976,226816,57328,1046000,1811968,883696,1193472,-1248256,-413200,1057264,1242624,1384944,1541616,2016752,2426864,3262960,1892336,1533440,1115648,146432,-1494544,-271376,-565776,155136,-276496,246272,264688,665584,-189968,-705024,159728,-980496,-1765888,-955920,-1370640,-371728,-330752,-790032,-1220112,-1812480,-3045392,-1961984,-1878032,-2166288,-729600,-1112064,-1325584,-1517584,-446992,933872,-787984,360432,2001392
2799600,3238912,1314288,2817008,1704448,998896,-259584,-646672,-65040,-464400,-841216,-88592,-17936,-608768,-653824,-262160,-1986048,-1616912,-503296,232448,-498704,-379920,-300032,-898560,175088,-38400,-196096,-165392,105984,384496,238592,1159168,1338352,224768,446448,520176,-332288,-433152,452080,1317360,1540608,941568,1947120,1711600,1242624,1609712,1649136,1978864,-335376,-365056,-258560,663040,-512016,-196624,-1637888,-1089024,-610816,-351232,696832,368624,-688128,164336,318976,438784,394224,-1289728,-1945104,-1446400,-2447872,-2310144
-1901056,-2135552,-1739264,-731664,-1024000,1661440,313328,296432,-692752,141296,221168,489456,816640,1077248,1265152,1630704,809472,940032,227840,1180656,521216,1140736,1141760,398832,-522256,927744,256000,-933376,-1353744,-1060864,-1356816,219136,797184,-633360,-192512,-669712,-104464,166384,-583680,-2157072,-2379264,-2293776,-2919936,-1913856,-1614336,-151056,233456,-403472,-118288,764416,997888,913408,694256,1224192,1064448,355328,-135696,-1720848,53232,-711184,-895504,114176,-557072,-227344,570352,1006592,-570896,487920,1079808,-1690640
-1779712,-568320,-1220608,-269328,1037808,997888,-1088016,-393216,-1261584,-2918416,-1584640,622576,936960,-299008,-1157120,-1186304,90624,108032,287744,-512512,827392,1157104,1597424,1061888,1788928,1486848,1007600,-647168,-986640,-1154048,-397328,41968,-1642496,-339968,-290320,-1316352,-1266704,-1145344,-608256,478704,1952768,1271808,803328,792560,957952,135152,1489392,702448,417792,1201152,532976,-153088,-449552,-1207824,-2287120,-1528832,-1146880,-1767936,-2339344,-1485840,-2062352,-121856,334320,482816,-473088,-620544,-1342464,-1207312,232944,-279552
-904192,-881680,464896,-54288,-569360,1026560,1235968,-23552,-193040,391680,-244752,367088,816128,1488896,1300976,1156080,710128,1460736,1200112,750080,-1127440,-512528,-704512,356352,760816,93696,160768,496624,970240,2758656,1561584,2368000,1405952,1635840,2035184,2465264,1653744,1549312,1331200,519664,-1408512,-1837584,-1531920,-1238032,-498176,547312,-2188304,-6672,-394240,-478720,363520,368640,553472,-561664,-2355216,-2678288,-1799184,447984,1876480,964592,-353280,-1068032,-1712640,-2192912,-1320976,-640528,-1411600,538624,-297984,-248320
-26640,-865280,-1101328,-1384464,-590352,-881680,-2373120,-1654784,-464912,-712704,-1541136,-1183232,-711184,-874000,-1283584,-2630672,-2762256,-2149888,-627216,466944,1555456,2186224,1650688,-183296,26608,2297344,2707968,1891840,2428928,920048,1298928,323568,667648,-40448,-636928,-1168912,-2041344,432624,1174512,988656,1363440,2013680,1710576,1322480,269312,434672,263664,-1079296,-313856,-179216,-898576,-483856,-39424,-425984,-74752,893936,1055744,1007616,253440,1758192,2776048,762880,-668176,-919568,-312320,-42000,-282128,-2676736,-3329536,-3967488
-4610064,-4692992,-4484608,-3832848,-2726928,-1429008,-1353216,-1382928,-1082368,-784912,-778240,943104,601072,-366080,-246288,-1319440,-2332688,-360976,1005056,-833040,-785920,-690192,767984,627712,1981424,3137008,2512368,2633728,2774512,1431024,786944,144368,1031168,999920,1306112,927728,1575408,1240048,2151920,367616,1184768,573952,700416,626672,-884752,-1464832,-770048,-960016,-374288,-43520,96752,512512,1075200,1285616,-77840,-139776,-351760,194048,325632,278000,1526768,602096,-50688,-144400,117248,1874928,599024,301056,1599488,291328
13312,-394240,259568,-800256,-1118208,227312,1296368,-11792,-654848,759280,738816,1818608,2316272,1731072,2149376,2663408,1297920,152560,1097216,1078256,235504,-269824,1107968,-422928,-1387536,209392,58864,-1746448,-1100800,320000,-512512,-132608,-319504,-973840,321520,-46592,513536,386032,242160,1723376,889840,-227328,-656384,-4096,126976,-1479184,118272,-279552,-749056,-550912,499200,-247808,1051120,943600,2076656,543744,-142336,306176,-357904,-1864704,-723456,-798720,-2011664,-2166288,-2902032,-1820688,-1684496,-1058832,-2338320,-1325072
-1177104,1139712,2184176,2461696,1132528,794624,745472,304128,697344,-471552,3119088,2351616,2522096,1442816,635904,965632,1354736,649200,92144,205808,-997376,-1409552,-842752,1216512,873968,781824,1185792,2095616,2295792,7152,-381952,190976,-1386512,-1395712,-2135040,-1151488,-412160,-874000,-825344,-816128,-596496,-1966608,-1388032,-915456,-405504,-1867776,-1787920,-1397760,-1035776,-1047552,-2704384,-1300992,-93712,-18960,1143792,425472,-129552,151552,-530448,1262064,-993280,-63488,-59920,6656,627712,-336912,-137728,879104,142832,828400
508400,571392,641536,-972288,-120336,1520,-309776,473584,1428480,382976,-1438736,203248,-138752,967152,521728,-558592,-167952,236016,1067520,667648,2440688,1541616,293376,441840,2282480,1215472,-131072,333808,1559536,1588208,-27152,54272,-595472,40432,852464,622576,1836544,1019376,1638384,819184,383472,-321040,801264,1422848,265712,-781312,-437776,-1017360,-184848,891888,-655360,-473088,-109584,573424,1868288,887808,1085424,36336,-1965584,-3073552,-1631248,-166400,-605696,151040,507904,-454144,373232,112128,12288,-310272
74752,693760,2158576,602112,-68608,-29696,-197120,-357888,-756240,174592,-354304,-1374208,-513040,204288,-218128,-706560,378864,-521232,-924688,-199680,-220176,157680,637440,-412688,-202768,953328,493552,-889344,-1614352,-739856,-1636880,-2279440,-1605136,-926208,596464,1767408,1774080,1874416,2196976,-782336,-708096,293360,1973760,463856,208880,-554512,12784,688112,2365936,1516528,-29200,-1131520,-1392656,1536,-121872,-2011664,-1747968,-1191952,-2367504,-2182672,-1624064,-1708560,58352,192496,545776,1452528,373232,-750608,-422912,94720
-812560,-555008,635888,-23568,-364544,1037808,-736256,-64016,1030640,2057216,491008,-1475072,-1422864,-121360,-526336,-684560,-1328640,-3070976,-2176528,259072,-1436672,-826384,-1229840,918528,132592,1446896,2201088,2259952,2018304,1276400,-55312,1142256,670704,266736,-1358864,-2156544,-3119632,-2308624,-1037328,-9216,-629760,124400,-135184,315392,563184,168944,1090048,508400,232432,460288,551936,633344,773632,684032,1040368,-173584,-759824,-205840,1385984,1705984,1002496,750064,-397328,-384512,-351760,1437680,2018304,1246704,-653328,-694800
-777216,25088,-734208,-1101312,-871424,-2922512,-2522112,-1638912,-1220608,-570896,655360,1761264,1599488,612864,76272,555504,1098240,2243056,1114096,-291328,320512,437760,1104880,1098240,1441792,213504,101360,1156080,491504,446960,589808,1080320,1221632,897008,271856,-618512,-401408,492528,1124336,-75776,-243200,712688,842224,-56336,110064,-449552,-1075728,-817680,707584,765440,963072,899056,-219152,-1409024,-2158592,-1101840,-443392,-630288,-293888,-242688,-378368,549888,863216,1255408,1944576,1300480,1221120,1536496,1223168,479744
315376,-115712,510448,2213872,701936,-816144,-484880,-1138176,67056,259568,-24064,-251392,786416,130048,-497152,-1299472,-961024,-1895936,-2427392,-2768896,-1809424,-2038272,-1164288,-834048,-1214976,-1696784,-2183184,-1844736,-1572368,-2707472,-1008128,586240,-233984,-558096,-651776,-1780736,-621072,-712704,-1010192,276464,1449984,1113088,882176,61952,831984,-720384,-97792,1071616,979968,1273344,-347664,25584,-500224,1456112,2786816,1256448,1074688,17392,-1685520,-2603024,-1494544,-684560,-1321472,-1017872,-708624,-627200,-1864192,-232448,-470544,854000
1463280,2280944,-48128,377840,-17424,1635328,1144832,654848,-1662480,-1016848,-1541648,-219648,604144,1189376,2148848,584176,2633712,2055152,397824,196592,-294928,434672,441856,180720,472064,937968,1158640,1154544,465904,-198160,-303104,-1405968,-2337808,-2088448,-2394640,-3418640,-2493968,-2832400,-1256464,-1396752,-425984,621552,-96784,227328,-777216,-854016,261616,2296832,-110096,146944,738816,1305072,494576,-111632,1610736,2192880,2472960,2560000,2351616,2910192,1121280,-382464,-525312,-314368,3584,-353808,-620560,-713744,-573440,543232
82432,58864,371712,182768,1324528,2890752,1867248,1272320,691712,-693264,-1332240,-1336832,-1498112,-256016,-750080,-2017792,-855568,-286224,-290816,-422400,-470016,-715792,-1502720,-790528,-788496,-695808,217600,-772112,-924672,-122880,961536,-119296,-983568,1158656,1548784,1076736,998912,1105904,297472,1244144,252400,-4624,-635904,-1359888,-2394112,-2748416,-2183696,-2339328,-1182208,-11280,-353808,860160,1358832,1034736,130560,255984,-496640,-303120,1371120,1540080,2128880,908784,1206768,950784,-1169408,-550912,-550416,-795648,-788496,1317376
1206272,-1173504,-789504,-1659408,-1186832,-866320,-312336,177664,-1603072,-1650704,51712,421360,369152,-283152,293888,45552,-545280,1158656,1222656,154096,791536,365056,-252416,-1692688,-863744,-1329664,-385536,75248,472560,1470960,1269744,1596416,582128,1463792,677872,621056,-232960,-220176,310272,-498192,-1197056,-697360,-560128,372736,376304,-937984,-457744,207856,-1656320,-2303504,-2446336,-3274752,-1805824,-927232,-307712,-1549328,-1204224,604160,725488,-524800,151552,591872,193024,419312,1562096,-173072,1215472,1224192,2307568,2857472
2072576,1340912,1562608,1401328,1138672,247296,45040,150528,898560,511472,-563200,-377344,982000,649200,1022960,694784,255472,-955408,-2053632,-439808,682992,210416,-1105408,-309760,106480,601072,440320,1138160,1102848,1751536,1068528,-151040,-691200,68592,41984,84976,-800784,-476176,638960,2237424,2159088,1261040,1136128,1457152,999936,1406976,1459200,2117616,1104368,728576,600064,-1469456,301552,257024,-314368,352256,790016,89584,1081328,2147312,2117632,-1295872,-1681424,-1140240,-850448,-916992,-1602560,-1500160,-947216,-1620992
-1266176,-832528,-1324032,43504,-737792,544752,-244736,-531984,648192,604144,424944,1078768,115696,665584,353264,374256,-333312,860160,-60944,-286736,-112128,-813056,-16,-272912,239088,-125440,1036800,534016,-285184,-980992,-906240,66032,1684464,1104368,970224,877552,575472,727552,456688,-19984,-1923584,-733696,-856064,-360448,-885248,263664,-286208,-1231888,-1182224,-1237520,-1531392,-1804304,-2160656,-774656,-1290768,-1163792,-1446416,-386560,-1575936,-1561104,-1047552,-245776,357376,1305088,2326000,671216,-100352,-153104,827888,-143360
1140224,1599984,1540592,2074608,1381872,657392,230384,186864,-360960,561152,222192,796656,142320,-236048,332272,812528,585728,1391088,401408,-654848,631296,289280,-91136,-666640,-408080,823280,-148480,-1579024,-1504256,-386576,-646672,-912896,-363008,849920,1037824,375280,1127424,23024,189952,-675328,-686592,-1433616,-880144,870384,20464,305648,537600,-435216,267248,267776,207360,842224,1803776,-273408,-870928,-1300992,-813584,383472,468992,697840,335360,-322064,-130560,150528,-346640,622576,-968704,-1082880,-2096144,-3093504
-2384896,-2478608,-1441792,-1302016,-1518592,-783872,1316336,1054704,463872,-656400,616432,1679872,945664,946160,1083904,1531392,616448,-322064,-354304,-772096,120816,506880,1783296,1480688,-181776,-965136,-1791504,-1279488,-553984,-665104,-1153552,119808,247296,497664,14320,1089024,1918976,268288,-576512,-1084944,202224,500720,792576,692736,851952,519680,289792,1415680,3019760,2508800,756208,10736,-1230864,-1414144,489968,1943040,2017792,788992,-755200,-1178112,-771072,543232,2238448,1769968,1213952,949744,408048,397312,27120,-556544
-160768,238064,445952,757744,1575424,1229296,-1262592,-1136656,-338960,821744,202752,744944,-192016,-523792,-531984,-968704,-1753600,-887824,-979472,-2232832,-1370640,-2292752,-2669568,-2010112,-2603008,-2007056,-1492480,66032,469504,1321984,684544,-617472,-735248,960000,995824,1931248,1679856,9216,-1490944,-1837072,-2406928,-1906704,-2222608,-1302528,-1186832,-884240,-1567744,-1902080,-1494528,-1291776,1076224,1165296,715264,1136624,1107952,1775088,2220032,1507328,1227248,324592,1420784,2940400,2877952,2190336,2077184,2365440,1067008,472048,502256,1332720
1804272,-353808,-67072,-378880,-728592,-569856,153072,-17408,507376,447472,1295872,907760,727536,-1025024,-1164800,-860160,-748544,-911888,-167440,379904,764912,623600,77312,778752,321008,-731152,-1442304,-480272,-1136144,-1525760,-1095168,-729104,1122288,1423872,1249280,1093120,-109568,-824848,-284176,-415232,-143376,819712,1202160,-20496,-206848,1723376,1169920,-1063936,-1518608,-1291776,-3328512,-954880,662016,1632752,335360,332272,486400,750064,-433152,432624,-471040,223728,1272816,1361920,3504128,1669104,1717744,368128,641536,1104896
1827840,1398784,259568,-636928,-124944,1213440,814080,778752,976896,1081856,306160,-655360,-550912,-1018880,-1140224,-239632,-266752,-928256,-870928,-1453072,62448,146944,-863760,-1321984,-352784,636912,-53760,-905216,-676864,-1468432,1505280,-309248,241664,225792,-108560,355328,848368,-200192,-2039808,-1681936,-487440,-592400,-275968,-1488400,-1158160,-1294352,-1293312,-817680,-716304,-941584,-1058304,23536,820208,1071600,-43536,767984,988656,1583616,2173936,2077696,1458688,-36880,-783872,-1285632,-1972224,-2069008,-883200,477184,-522256,-331264
-776720,-433680,19456,5616,-1053712,-1017344,-448512,-142352,-368640,503808,254464,-822800,100848,-302096,-842752,-141840,716784,1336304,1799664,2280432,2081264,1972736,631296,404992,1981424,1684464,3001856,1964016,1524224,799744,-666112,-1555984,-1373200,-1492496,-1587200,-2252816,-3200016,-1691152,-1954320,-2474496,-1917440,-2491904,-2182672,-846352,-1275408,-2861056,-1283584,-2013200,-1500688,-480768,-1195008,-1743888,-1517072,-1053696,-3600,962560,398832,1629696,1590256,1903104,1863680,2165760,3217920,2652160,2614784,2441712,1536,-1916432,-1609232,-770064
-264192,-92672,-214544,-475648,688128,-237056,-202240,406000,1105392,543216,502768,1189360,950784,633344,487936,515072,567792,1096176,-1272320,-785936,-706576,-506384,-244752,-446992,-793088,-537600,1999344,1470448,1166832,2283008,2337792,4276736,3060736,1046000,696320,921088,508928,1759728,2572784,3120640,1723376,1892352,2853376,412144,70640,818160,1242096,2054144,254960,133104,-1139200,-1128464,-1378320,-1433104,-741904,-918544,-449040,-1669120,-2003984,-195584,-62976,-852992,-812544,-455680,-1894912,-2618880,-1298432,-19456,-1232896,-2111504
-1518608,-3010560,-2509824,-2496000,-1495552,-1883664,-1439744,-1332224,-1968640,-1590272,-2461200,-1876992,-2003472,-1332224,-228880,1248256,1725424,2606080,2383856,1836016,3005952,1716208,-16384,293360,1642480,1081840,49136,603632,935936,-108544,123376,-417296,-903680,-376320,-839696,-829968,-604176,-52752,286704,1730560,1189888,1448944,843760,860672,-40960,-154640,820208,1383936,394240,528896,-1031168,-903184,-320512,401904,1032688,910336,1191936,1182192,1030144,1406960,1057792,34800,1143280,989696,-973824,-1975296,-1388032,-990720,-695824,850928
524288,593920,87040,-594960,510464,-1652240,-1201168,-1043456,-2391552,-2781712,-1992704,1125360,-353280,-212992,1150464,334832,-311808,-80384,-398336,140288,-65552,718336,-29200,-1290256,-2456064,-1895424,-138256,-606736,-60928,932864,463344,-238096,-723456,-1457152,-643072,-184832,1626096,1438704,1870336,472048,619008,-495632,242160,1561600,330224,507392,535536,112624,639472,686064,2022384,2388976,2217968,237552,-1199104,-835072,-889360,-346624,319488,619008,-134160,-158224,-2225680,-1974784,-707584,-1396752,-2298368,-912912,1326080,-571392
-827408,307696,-820736,-904192,-328704,349680,-838656,-1396224,-1204736,-1944080,-1963520,-1483264,-27152,542720,1681904,345600,-193024,744432,1292800,1410560,-815616,-908288,-571392,-899600,-90640,-1951744,-180752,904192,1171952,1244656,904176,-664080,-1134608,-1596928,-2112016,-2315792,-1563152,-1135632,-1196032,-764928,-810512,-299536,-565248,-1877520,-2540048,-3478544,-4427792,-2649616,-2568208,-1701392,-1801744,-1405968,-1352704,-142848,-1496064,232432,-433168,-1883152,-354816,1222640,1819120,1842672,1980912,2196976,1055728,2483200,3292672,2186752,-3072,-1672192
-1254400,-1050128,1278976,1876464,1361904,1112560,1115120,2166784,2802160,1917952,2720768,2504192,1656320,2554368,3037696,2428928,3096048,1985536,1021424,1434608,361472,465408,590832,390144,1513984,1027584,317936,-47632,317424,227840,368112,-165376,-27136,1033712,1093632,150528,367600,730096,-135168,307696,-482832,-1319424,-364032,724976,-373760,-999424,-641552,-352256,-104448,-239616,386032,13312,-359440,-132096,763392,-935936,-850432,-418304,-1363968,-2716176,-2457616,-1121296,-1370128,-1198096,-211472,-1026048,-2202624,-1403392,262144,272880
239600,-177152,-1512464,-1711104,146432,519168,789504,1340912,1872880,1829888,2210816,1682928,1571824,1469952,1215472,660464,-275456,-633344,118272,-15872,259584,411632,1048048,1422336,-243728,-1452544,-940544,-863760,-486912,1088000,425968,943616,927728,-416768,-1326096,-1177088,-642064,-1659408,-958464,-570384,-560144,-672272,-165392,435712,477680,910848,1722368,2689024,712192,1760752,1474560,1819136,3094000,504816,1236992,662512,-488464,1710576,2038272,1598960,-94208,-773632,91136,732144,593920,3568,-1140736,-2061824,-2033152,-2121728
-2462736,-1978896,-2044416,-1510912,-1265152,-1668112,509424,1350640,2621424,1711616,483328,2242048,807408,1889280,1573872,1078272,663552,279040,239088,-1128976,731120,512512,384000,-301568,-272384,-323600,791040,-388112,-495632,-799248,1520,-562176,-2186240,-2395136,-2697728,-2612224,-3225616,-2375680,-3915792,-3298832,-1581568,-1917456,-1640464,-443904,248304,1261056,1599488,582128,999408,1827840,748544,595440,-59392,-801792,-339984,1704432,2198000,1544704,78848,1285104,2435072,1937904,1035760,930304,1088512,1692144,83968,-331792,-660480,-1198080
-701440,736752,2680816,1353200,815600,192512,-617472,-10256,-534032,-1106448,-738816,-636928,385520,655856,-283648,-924688,-135184,1256944,966656,1304064,152560,-247312,784880,991744,-328208,410624,1816560,558576,877040,-1190928,800256,2021888,1799680,871920,-677904,0,1378816,1844208,2954224,2005504,734208,166400,297984,525824,830960,1431536,-72208,380928,1062400,406512,287744,-1074176,-470528,-2327552,-2815488,-3015680,-2305536,-1938448,521712,-61440,-286720,-1625088,-1746960,-1893376,-1209856,-569856,141312,316416,-450576,72704
473600,156160,738816,-107024,-1554944,-798720,305648,331248,87024,-39936,736240,756736,-1620480,-2682896,-2263552,-2417664,-2382352,-1273872,-594448,-956416,-2876944,-2855424,-951312,60912,-121872,556544,923648,-682512,-533504,-48144,-691712,-32784,-1270288,-1088512,565232,965120,1790960,892400,1621504,564736,-165376,-702976,-2074640,-949264,-145424,-1210880,-2092048,-1632256,-2269696,-2391552,-1330688,-329728,-70656,860656,3459056,2502656,1352704,465904,523248,-557072,270848,419312,808944,580080,935424,730624,-542224,-256016,1250304,154608
21504,-613888,451056,-155648,-794624,1319424,891376,18944,229872,-587776,-728592,328192,-308736,161792,687088,-272896,-123904,433136,733696,218112,1989616,1680880,1773056,516608,1393136,1658352,1244656,318448,1465328,2011136,2635760,2534896,639472,92144,331264,440816,-693248,770560,-243712,-1899520,-1821200,-1591296,-1287168,-1141760,-938512,189936,-1228288,-995840,-46096,-407040,-1194512,-1619456,-1635328,-610320,-896528,-1474048,-1689088,-2055168,-208400,-465920,899056,-138256,-460816,-290816,-821248,-1785344,233472,793072,625648,578560
77312,-3088,-630272,371184,590336,352240,831984,1071616,-505344,-927248,-1803792,-2060800,-1811456,-858640,-183808,715264,-1386000,-1662480,-1938448,-2039824,-2067968,-1570816,-863760,-1338384,-757760,-2053120,-2054672,-1712128,-1685520,-938000,-186880,1416192,169472,293376,1377264,1795568,161792,-774144,-392704,442368,572912,368112,755712,615408,64000,20464,-133632,424432,1156080,987136,-443904,610288,706544,1632256,3768304,3163120,3175936,4275200,3079168,1388032,335344,784880,1378304,1656816,624624,-354816,134128,547824,-662544,-1058816
-913408,-1650688,472048,414704,889328,-229888,-2191872,-2041856,-841744,-64512,466416,35840,-1886720,-1618448,-2139136,-738816,-1488896,-1731088,-605184,-645136,160240,418304,-249360,337408,244736,966144,2166768,2670064,3123696,2264560,2025456,1856496,852992,550384,-70672,1238528,284144,406016,1274352,1567744,1820160,1124864,692224,541696,-698384,-474624,-682496,-1378304,-1219088,-636928,-660992,793072,1415168,1298416,258544,-376320,-897536,-1158144,-931856,-583168,-198672,592896,-152064,-1236496,-521216,-1349120,-908288,-1008640,-2109456,-2046480
-1515008,-1497104,-1805824,-545792,-232960,1852400,675312,738800,521712,2374656,1654256,-323072,-796688,-216576,335872,-2215440,-2579472,-2588176,-1667584,-1555472,-989200,-407568,-459264,-1379328,-512000,-1160208,362480,422912,805360,2513920,2108912,915952,1979888,1334256,-317968,407552,94704,-221184,525312,1321472,775168,2577408,1910272,487936,67584,-1174528,-1612304,-2535440,-1837568,-1000448,-239632,-213520,127472,124928,-221712,195584,180736,-74240,1001968,33264,-18432,-382992,-378880,-142352,524272,2368496,2297344,-288784,-188928,460272
747008,1829360,2461680,1223664,-904208,-436752,-1423872,-1463312,-185856,80896,1059840,2089968,1735168,823808,-164368,-9744,-1033216,-545808,918512,802304,266240,1082880,516608,-74768,-762384,-1037824,-823296,-1431040,-860176,-184848,943616,864256,393200,211952,349184,655872,158192,-1022480,-1272848,-669184,539120,1214464,1387520,1156608,-540672,-1915904,-861200,-911888,218112,1277440,949744,-278032,-1241600,-1688080,-3187200,-3040784,-1901072,-1739776,-1850896,-2831376,-4559376,-2701312,-724496,-583168,273904,899072,1399280,1757696,1910768,1717232
