timestamp (us),"samples (I, Q)"
3351507,-25,-11,-25,-11,-24,-10,-24,-9,-24,-8,-24,-7,-23,-7,-23,-6,-22,-6,-22,-5,-23,-4,-24,-3,-24,-3,-23,-4,-24,-5,-23,-4,-23,-4,-22,-5,-21,-5,-20,-6,-20,-6,-19,-6,-18,-6,-18,-7,-18,-8,-5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-2,-18,-6,-18,-7,-18,-8,-18,-10,-18,-11,-19,-12,-19,-13,-19,-13,-19,-13,-19,-14,-19,-15,-20,-15,-20,-15,-20,-14,-20,-15,-19,-15,-20,-14,-21,-13,-21,-13,-20,-12,-21,-11,-22,-11,-23,-11,-23,-11,-24,-11,-24,-11
3352873,-21,-16,-21,-16,-21,-16,-21,-15,-21,-14,-21,-13,-20,-12,-20,-12,-21,-12,-21,-11,-21,-11,-20,-11,-21,-10,-22,-10,-22,-10,-21,-11,-20,-11,-19,-11,-19,-11,-18,-12,-17,-12,-15,-12,-15,-12,-14,-13,-12,-13,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-16,-9,-16,-10,-16,-11,-17,-13,-16,-13,-16,-14,-17,-16,-16,-17,-16,-17,-16,-18,-16,-20,-15,-21,-15,-20,-14,-18,-15,-18,-16,-18,-17,-17,-17,-17,-17,-17,-18,-16,-19,-16,-20,-17,-20,-17,-20,-17,-20,-18,-20,-18
3353319,-24,12,-24,13,-23,12,-22,12,-22,13,-21,13,-20,13,-19,13,-19,12,-20,14,-20,15,-20,15,-19,15,-19,14,-19,14,-19,14,-18,14,-18,13,-18,12,-18,11,-17,10,-17,9,-17,8,-17,7,-17,7,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-17,9,-17,8,-19,8,-20,7,-20,7,-21,6,-21,6,-21,6,-22,5,-22,6,-24,6,-25,5,-25,5,-24,5,-24,5,-24,5,-24,6,-23,6,-22,7,-22,8,-22,9,-22,9,-23,9,-23,10,-24,10,-25,11
3354143,-20,-19,-20,-19,-19,-19,-19,-18,-19,-17,-19,-16,-19,-15,-19,-15,-21,-14,-20,-12,-20,-13,-21,-13,-21,-13,-20,-13,-20,-14,-19,-13,-19,-13,-18,-14,-18,-14,-18,-14,-16,-13,-15,-13,-14,-14,-14,-14,-13,-14,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-15,-12,-15,-13,-15,-14,-15,-15,-14,-16,-14,-18,-14,-18,-13,-18,-13,-18,-14,-19,-13,-20,-13,-21,-13,-22,-14,-20,-14,-20,-13,-20,-13,-21,-13,-21,-14,-20,-16,-20,-17,-20,-17,-20,-17,-19,-17,-19,-17,-20,-18,-20
3360274,-15,-22,-14,-22,-14,-22,-14,-21,-15,-20,-15,-19,-15,-18,-15,-18,-17,-19,-17,-18,-17,-17,-16,-16,-17,-16,-17,-15,-18,-16,-17,-16,-17,-16,-16,-16,-15,-16,-14,-16,-14,-15,-13,-16,-12,-16,-11,-15,-10,-14,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-5,-9,-17,-9,-17,-8,-18,-8,-19,-7,-20,-8,-21,-7,-21,-6,-22,-5,-23,-5,-24,-4,-24,-4,-24,-4,-24,-4,-23,-5,-22,-7,-23,-8,-23,-8,-24,-8,-23,-9,-22,-10,-22,-11,-22,-12,-23,-12,-23,-11,-24,-11,-24
3361528,20,-18,19,-19,18,-19,18,-18,17,-18,16,-18,15,-18,15,-18,14,-18,14,-19,14,-20,14,-21,13,-20,12,-19,13,-19,13,-19,13,-19,13,-18,13,-17,13,-16,13,-15,12,-15,12,-15,12,-14,13,-12,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,12,-13,13,-13,14,-13,15,-12,17,-12,18,-12,20,-12,21,-11,20,-11,20,-11,20,-11,21,-11,21,-12,21,-11,21,-10,20,-10,19,-10,19,-11,19,-13,20,-14,20,-15,19,-15,18,-15,19,-16,20,-17,21,-17
3362379,-26,-6,-26,-7,-26,-6,-25,-5,-24,-5,-24,-4,-24,-3,-23,-3,-23,-2,-24,-2,-24,-1,-24,-1,-24,-1,-24,-1,-24,-1,-24,-1,-23,-1,-22,-2,-22,-2,-21,-3,-20,-4,-19,-4,-19,-4,-18,-4,-17,-5,-5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-19,-4,-19,-5,-19,-5,-20,-6,-20,-8,-20,-9,-20,-9,-21,-10,-21,-10,-20,-11,-21,-11,-21,-12,-21,-13,-21,-12,-21,-12,-22,-11,-22,-11,-22,-10,-22,-9,-22,-9,-22,-9,-23,-8,-23,-8,-25,-8,-26,-8,-27,-9
3362660,-2,27,-1,26,0,24,1,23,1,24,1,23,2,24,2,23,3,23,4,22,4,22,4,23,4,23,4,22,5,22,5,22,4,22,2,21,1,21,1,21,1,19,0,18,0,18,-1,18,-2,18,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,18,1,18,0,19,-1,20,-2,20,-3,21,-4,21,-4,22,-5,21,-5,22,-5,23,-5,22,-5,22,-6,22,-6,23,-6,24,-6,23,-5,22,-4,22,-3,23,-2,23,-2,24,-1,24,-1,24,-1,25,-1,26
5078435,-25,-10,-25,-9,-24,-9,-23,-8,-23,-7,-23,-7,-23,-6,-23,-5,-23,-5,-23,-5,-23,-5,-23,-4,-23,-3,-23,-2,-23,-2,-23,-3,-23,-2,-23,-3,-22,-4,-21,-4,-20,-4,-19,-5,-18,-6,-18,-7,-18,-7,-5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-18,-5,-18,-7,-18,-7,-19,-8,-19,-9,-19,-10,-20,-11,-20,-12,-20,-13,-19,-14,-19,-15,-19,-15,-19,-15,-20,-15,-20,-14,-20,-15,-20,-14,-19,-13,-20,-12,-22,-12,-22,-11,-22,-11,-22,-11,-23,-11,-24,-12,-24,-11
5080104,-13,22,-13,22,-12,21,-11,21,-10,22,-9,21,-8,21,-8,20,-8,20,-8,20,-8,20,-7,21,-7,22,-7,21,-7,21,-7,20,-7,20,-7,19,-8,19,-8,18,-9,18,-9,17,-9,16,-9,16,-9,15,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-5,17,-6,17,-7,17,-8,18,-9,18,-11,18,-11,19,-12,20,-13,19,-14,18,-15,18,-15,18,-15,19,-16,18,-16,17,-16,18,-17,19,-17,17,-15,17,-14,19,-14,20,-14,20,-12,20,-12,20,-13,22,-13,23
