timestamp (us),"samples (I, Q)"
4078009,17,12,18,11,18,11,18,10,17,9,16,7,16,6,16,6,16,5,16,4,16,3,15,3,16,3,16,2,17,3,17,3,17,3,17,3,16,3,16,3,15,4,14,5,14,6,13,6,13,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,22,11,22,11,21,13,20,14,20,15,21,16,20,16,19,16,19,17,19,19,19,20,18,20,17,20,16,19,16,18,16,17,16,17,16,16,17,15,18,15,18,14,19,14,19,14,18,15,18,15,18,14
4078794,15,-18,15,-18,13,-18,12,-18,12,-18,11,-18,9,-18,7,-18,7,-18,7,-19,7,-19,6,-18,6,-18,5,-19,5,-19,5,-18,5,-17,5,-17,4,-18,5,-18,6,-16,6,-16,7,-16,8,-14,8,-15,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-6,15,-23,16,-23,18,-22,20,-22,20,-21,20,-21,21,-21,21,-21,22,-21,23,-19,24,-19,24,-18,24,-17,24,-16,23,-17,22,-18,21,-19,21,-18,20,-17,18,-17,18,-18,17,-19,16,-19,18,-19,18,-20,18,-21
4079503,19,-9,18,-8,17,-9,17,-9,16,-10,16,-10,15,-10,15,-10,14,-11,12,-11,11,-12,11,-12,10,-12,10,-13,10,-13,11,-13,11,-13,11,-13,11,-12,11,-12,11,-11,11,-11,11,-10,11,-9,11,-9,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3,23,-11,24,-10,25,-9,25,-7,25,-6,26,-5,26,-4,26,-3,27,-3,27,-3,27,-3,26,-4,26,-3,25,-3,24,-3,25,-4,24,-4,23,-5,23,-6,23,-5,23,-5,22,-6,22,-7,22,-7,22,-8,23,-9
4079971,-12,-20,-11,-20,-11,-18,-12,-17,-12,-16,-13,-15,-13,-13,-13,-13,-13,-13,-14,-13,-14,-12,-15,-10,-15,-10,-16,-10,-16,-10,-16,-10,-16,-10,-15,-10,-14,-11,-14,-11,-13,-11,-12,-10,-12,-10,-12,-10,-11,-10,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-6,-14,-22,-14,-23,-12,-24,-11,-24,-10,-25,-9,-26,-8,-27,-7,-28,-6,-28,-7,-27,-7,-26,-8,-27,-8,-27,-7,-27,-7,-26,-7,-26,-7,-25,-6,-24,-8,-23,-9,-23,-10,-23,-11,-22,-11,-22,-12,-22,-12,-23,-12,-23
4080240,5,-22,4,-22,4,-22,3,-21,2,-20,1,-20,0,-19,0,-18,-1,-18,-1,-18,-3,-18,-3,-17,-3,-17,-4,-17,-5,-17,-4,-18,-4,-18,-4,-17,-3,-17,-3,-17,-3,-16,-2,-16,0,-16,0,-15,0,-15,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,2,-26,3,-25,4,-26,5,-26,6,-27,7,-27,8,-26,9,-26,10,-25,11,-25,12,-25,12,-25,13,-24,12,-23,10,-23,10,-23,9,-23,9,-24,8,-23,7,-21,8,-22,7,-23,7,-24,6,-24,6,-23,6,-23
4080482,-21,-10,-21,-9,-20,-9,-20,-8,-19,-7,-19,-6,-19,-5,-18,-4,-18,-2,-18,-2,-18,-1,-18,-1,-18,-1,-19,0,-18,0,-18,0,-18,-1,-17,-1,-17,-1,-17,-2,-17,-2,-16,-2,-16,-3,-15,-4,-15,-4,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-3,-24,-9,-23,-11,-23,-13,-23,-14,-23,-15,-22,-15,-22,-16,-22,-18,-21,-18,-21,-18,-22,-19,-22,-19,-21,-18,-20,-16,-20,-16,-20,-16,-20,-16,-21,-15,-22,-14,-21,-14,-22,-14,-22,-13,-22,-13,-22,-13,-22,-13,-22,-13
4083914,-23,-5,-22,-5,-21,-4,-20,-3,-19,-3,-20,-2,-19,-2,-18,0,-17,1,-16,1,-17,2,-17,2,-17,3,-17,4,-17,4,-17,4,-17,4,-17,4,-16,3,-16,3,-16,2,-16,1,-16,1,-15,1,-15,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-2,-25,-6,-25,-8,-25,-9,-25,-10,-24,-11,-24,-12,-24,-12,-24,-12,-24,-13,-24,-15,-24,-15,-24,-15,-23,-14,-22,-14,-22,-13,-23,-12,-23,-11,-22,-10,-22,-10,-22,-10,-23,-9,-24,-9,-24,-9,-24,-8,-23,-8,-22,-8
4086833,-22,-8,-22,-8,-21,-7,-19,-6,-19,-6,-19,-5,-18,-4,-18,-3,-18,-2,-18,-1,-18,0,-17,0,-18,1,-18,1,-18,1,-18,1,-18,1,-17,1,-17,1,-17,0,-16,0,-16,-1,-16,-1,-15,-1,-15,-1,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-3,-23,-11,-23,-12,-23,-13,-23,-14,-22,-15,-22,-16,-21,-17,-20,-17,-20,-17,-21,-18,-21,-18,-21,-19,-20,-18,-20,-17,-20,-17,-20,-16,-20,-16,-20,-15,-20,-14,-20,-13,-20,-13,-20,-12,-21,-11,-22,-11,-22,-12,-22,-12
4090299,-22,9,-21,9,-19,9,-18,9,-17,9,-16,9,-16,9,-15,10,-13,11,-12,11,-12,12,-12,12,-12,12,-12,12,-12,13,-12,13,-12,13,-11,12,-12,11,-13,10,-13,11,-12,10,-12,9,-12,9,-12,8,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,3,-24,11,-24,10,-25,9,-26,8,-26,7,-26,6,-27,5,-27,3,-27,2,-28,2,-28,3,-28,3,-27,2,-26,2,-25,2,-26,2,-25,3,-24,5,-24,6,-24,6,-24,6,-24,7,-24,7,-23,8,-23,8,-23,7
4090918,11,-20,11,-19,10,-19,9,-18,8,-18,7,-18,6,-18,5,-18,4,-18,3,-19,2,-17,3,-16,2,-17,1,-18,1,-18,1,-18,2,-18,2,-17,2,-17,2,-16,2,-16,3,-15,3,-15,4,-15,5,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-6,12,-23,12,-22,13,-21,14,-21,16,-21,17,-21,17,-21,18,-20,18,-19,19,-19,20,-20,20,-20,19,-19,18,-18,17,-18,17,-18,17,-18,15,-19,14,-19,14,-19,14,-20,14,-20,14,-19,14,-19,14,-20,14,-21
4091762,13,-19,12,-20,11,-20,9,-18,9,-18,8,-18,7,-18,5,-18,4,-19,4,-19,4,-18,3,-17,3,-18,2,-18,2,-19,3,-19,3,-18,3,-17,2,-18,2,-18,3,-17,5,-16,6,-15,6,-14,7,-14,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-7,9,-24,11,-24,12,-23,13,-23,14,-22,15,-22,16,-21,17,-21,18,-21,18,-22,19,-22,20,-21,20,-20,19,-19,18,-19,17,-19,15,-19,15,-19,15,-19,15,-19,15,-20,14,-20,14,-21,14,-21,14,-21,13,-21
4099257,15,17,14,15,14,14,14,13,14,12,14,11,14,10,13,9,14,9,15,8,15,7,15,6,15,6,15,6,16,6,16,6,15,6,15,6,15,6,14,7,13,7,13,7,12,7,11,8,11,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,17,17,16,19,16,20,15,20,14,21,14,22,14,22,14,22,14,22,13,23,12,24,12,24,12,23,11,23,11,22,11,22,10,21,10,20,12,19,13,20,13,19,13,19,13,18,14,19,15,19,15,18
4102363,24,8,22,8,21,6,21,6,21,5,20,4,19,3,19,2,19,1,19,2,18,1,18,-1,18,-1,18,-2,19,-2,19,-2,19,-2,18,-2,18,-2,18,-1,17,0,17,0,17,1,16,2,15,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,26,8,26,9,25,11,25,12,24,13,25,13,25,15,25,16,25,17,24,17,24,18,24,18,24,17,23,16,22,16,22,15,23,14,24,13,23,13,23,12,23,12,23,12,23,11,23,11,23,11,24,11
4102854,-17,13,-17,13,-16,14,-15,14,-13,14,-12,14,-11,14,-11,15,-10,15,-9,14,-8,14,-7,15,-7,15,-6,16,-6,16,-7,15,-7,15,-7,15,-8,15,-8,15,-8,14,-8,13,-8,13,-8,13,-8,12,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,4,-20,16,-20,15,-22,14,-23,13,-23,13,-23,12,-24,12,-25,11,-25,11,-25,10,-26,10,-26,10,-25,10,-24,10,-24,10,-24,10,-23,10,-21,10,-21,11,-22,13,-21,13,-20,13,-20,13,-20,13,-20,14,-20,14
4112926,-1,24,-2,24,-1,23,0,21,1,20,2,19,3,19,4,19,5,19,6,18,7,17,7,17,7,17,7,17,8,17,8,17,8,17,7,17,7,17,6,17,6,16,5,16,4,15,3,15,2,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,28,-2,28,-3,28,-4,28,-5,28,-7,28,-8,27,-8,26,-9,26,-9,27,-10,28,-11,27,-10,27,-10,27,-10,26,-9,26,-8,27,-7,27,-7,26,-6,25,-5,25,-5,25,-4,25,-3,25,-3,26,-4,26
4113467,0,21,0,21,0,21,1,19,1,18,2,18,3,17,3,17,4,17,4,16,5,14,6,14,7,15,7,14,8,14,8,15,7,15,8,14,8,14,7,14,6,15,5,15,5,14,4,14,3,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,6,-3,24,-5,24,-6,25,-6,25,-7,25,-7,25,-8,25,-9,23,-10,23,-10,25,-11,25,-11,24,-11,23,-11,23,-9,23,-8,23,-7,22,-6,21,-5,23,-5,24,-4,24,-3,24,-3,23,-4,23,-4,23,-4,23
4113685,18,9,18,9,18,8,18,7,18,7,18,6,17,5,16,4,15,2,16,1,17,1,17,2,18,1,17,0,17,0,17,0,17,-1,17,-1,17,-1,17,-1,15,0,14,0,14,1,14,2,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,22,11,21,12,21,14,20,14,20,15,19,17,19,18,19,18,19,18,19,18,19,20,18,20,18,19,18,18,17,17,17,18,16,17,17,16,18,15,19,15,19,14,18,13,18,12,19,12,20,12,20,13
